frame,wall_ms,deck,smooth_display_samp,output_pos_mono,drift,smooth_ref_present,rebuild_count,nudge,is_paused,nudge_mode
1864,7984,0,550376.577,553900,-3523.423,true,7,0,false,jump
1865,7995,0,550828.724,556389,-5560.276,true,7,0,false,jump
1866,8003,0,551244.480,556389,-5144.520,true,7,0,false,jump
1867,8013,0,551660.323,556389,-4728.677,true,7,0,false,jump
1868,8022,0,552110.782,556830,-4719.218,true,7,0,false,jump
1869,8032,0,552525.324,556830,-4304.676,true,7,0,false,jump
1870,8041,0,552945.055,558878,-5932.945,true,7,0,false,jump
1871,8051,0,553360.684,558878,-5517.316,true,7,0,false,jump
1872,8060,0,553812.722,559319,-5506.278,true,7,0,false,jump
1873,8070,0,554229.210,559319,-5089.790,true,7,0,false,jump
1874,8079,0,554649.031,561367,-6717.969,true,7,0,false,jump
1875,8088,0,555103.468,561808,-6704.532,true,7,0,false,jump
1876,8098,0,555519.972,561808,-6288.028,true,7,0,false,jump
1877,8107,0,555934.186,561808,-5873.814,true,7,0,false,jump
1878,8117,0,556386.936,562249,-5862.064,true,7,0,false,jump
1879,8127,0,556806.756,564297,-7490.244,true,7,0,false,jump
1880,8136,0,557222.445,564297,-7074.555,true,7,0,false,jump
1881,8145,0,557677.595,564738,-7060.405,true,7,0,false,jump
1882,8154,0,558093.279,564738,-6644.721,true,7,0,false,jump
1883,8164,0,558513.103,566786,-8272.897,true,7,0,false,jump
1884,8173,0,558970.652,567227,-8256.348,true,7,0,false,jump
1885,8183,0,559386.292,567227,-7840.708,true,7,0,false,jump
1886,8192,0,559801.948,567227,-7425.052,true,7,0,false,jump
1887,8202,0,560217.984,567227,-7009.016,true,7,0,false,jump
1888,8211,0,560673.006,567668,-6994.994,true,7,0,false,jump
1889,8221,0,561088.688,567668,-6579.312,true,7,0,false,jump
1890,8230,0,561504.510,567668,-6163.490,true,7,0,false,jump
1891,8240,0,561957.841,568109,-6151.159,true,7,0,false,jump
1892,8249,0,562377.627,570157,-7779.373,true,7,0,false,jump
1893,8259,0,562793.296,570157,-7363.704,true,7,0,false,jump
1894,8268,0,563249.026,570598,-7348.974,true,7,0,false,jump
1895,8277,0,563664.775,570598,-6933.225,true,7,0,false,jump
1896,8287,0,564080.398,570598,-6517.602,true,7,0,false,jump
1897,8296,0,564538.532,573087,-8548.468,true,7,0,false,jump
1898,8306,0,564954.176,573087,-8132.824,true,7,0,false,jump
1899,8315,0,565370.632,573087,-7716.368,true,7,0,false,jump
1900,8325,0,565827.069,573528,-7700.931,true,7,0,false,jump
1901,8334,0,566246.846,575576,-9329.154,true,7,0,false,jump
1902,8344,0,566662.563,575576,-8913.437,true,7,0,false,jump
1903,8353,0,567078.201,575576,-8497.799,true,7,0,false,jump
1904,8362,0,567536.200,576017,-8480.800,true,7,0,false,jump
1905,8372,0,567952.172,576017,-8064.828,true,7,0,false,jump
1906,8381,0,568372.235,578065,-9692.765,true,7,0,false,jump
1907,8391,0,568832.622,578506,-9673.378,true,7,0,false,jump
1908,8400,0,569248.498,578506,-9257.502,true,7,0,false,jump
1909,8410,0,569664.304,578506,-8841.696,true,7,0,false,jump
1910,8419,0,570127.086,580995,-10867.914,true,7,0,false,jump
1911,8428,0,570543.104,580995,-10451.896,true,7,0,false,jump
1912,8438,0,570958.899,580995,-10036.101,true,7,0,false,jump
1913,8447,0,571419.975,581436,-10016.025,true,7,0,false,jump
1914,8457,0,571835.743,581436,-9600.257,true,7,0,false,jump
1915,8466,0,572256.366,583484,-11227.634,true,7,0,false,jump
1916,8476,0,572719.825,583925,-11205.175,true,7,0,false,jump
1917,8485,0,573135.499,583925,-10789.501,true,7,0,false,jump
1918,8495,0,573551.319,583925,-10373.681,true,7,0,false,jump
1919,8504,0,573971.133,585973,-12001.867,true,7,0,false,jump
1920,8514,0,574436.140,586414,-11977.860,true,7,0,false,jump
1921,8523,0,574852.276,586414,-11561.724,true,7,0,false,jump
1922,8532,0,575268.748,586414,-11145.252,true,7,0,false,jump
1923,8542,0,575732.042,586855,-11122.958,true,7,0,false,jump
1924,8551,0,576152.231,588903,-12750.769,true,7,0,false,jump
1925,8561,0,576567.934,588903,-12335.066,true,7,0,false,jump
1926,8570,0,577033.607,589344,-12310.393,true,7,0,false,jump
1927,8580,0,577450.053,589344,-11893.947,true,7,0,false,jump
1928,8589,0,591312.676,591392,-79.324,true,7,0,false,jump
1929,8599,0,591753.839,591833,-79.161,true,7,0,false,jump
1930,8608,0,592169.593,591833,336.593,true,7,0,false,jump
1931,8618,0,592585.358,591833,752.358,true,7,0,false,jump
1932,8627,0,593024.855,592274,750.855,true,7,0,false,jump
1933,8636,0,593445.492,594322,-876.508,true,7,0,false,jump
1934,8646,0,593861.938,594322,-460.062,true,7,0,false,jump
1935,8656,0,594277.648,594322,-44.352,true,7,0,false,jump
1936,8665,0,594718.739,594763,-44.261,true,7,0,false,jump
1937,8674,0,595138.486,596811,-1672.514,true,7,0,false,jump
1938,8684,0,595554.957,596811,-1256.043,true,7,0,false,jump
1939,8693,0,595998.472,597252,-1253.528,true,7,0,false,jump
1940,8703,0,596414.972,597252,-837.028,true,7,0,false,jump
1941,8712,0,596831.531,597252,-420.469,true,7,0,false,jump
1942,8722,0,597273.374,597693,-419.626,true,7,0,false,jump
1943,8731,0,597689.080,597693,-3.920,true,7,0,false,jump
1944,8740,0,598104.820,597693,411.820,true,7,0,false,jump
1945,8750,0,598544.999,598134,410.999,true,7,0,false,jump
1946,8759,0,598964.765,600182,-1217.235,true,7,0,false,jump
1947,8769,0,599380.557,600182,-801.443,true,7,0,false,jump
1948,8778,0,599823.161,600623,-799.839,true,7,0,false,jump
1949,8788,0,600239.019,600623,-383.981,true,7,0,false,jump
1950,8797,0,600654.806,600623,31.806,true,7,0,false,jump
1951,8807,0,601074.710,602671,-1596.290,true,7,0,false,jump
1952,8816,0,601518.907,603112,-1593.093,true,7,0,false,jump
1953,8825,0,601934.672,603112,-1177.328,true,7,0,false,jump
1954,8835,0,602350.504,603112,-761.496,true,7,0,false,jump
1955,8844,0,602797.127,605601,-2803.873,true,7,0,false,jump
1956,8854,0,603212.839,605601,-2388.161,true,7,0,false,jump
1957,8863,0,603628.624,605601,-1972.376,true,7,0,false,jump
1958,8873,0,604073.573,606042,-1968.427,true,7,0,false,jump
1959,8882,0,604490.096,606042,-1551.904,true,7,0,false,jump
1960,8892,0,604909.944,608090,-3180.056,true,7,0,false,jump
1961,8901,0,605357.306,608531,-3173.694,true,7,0,false,jump
1962,8911,0,605773.067,608531,-2757.933,true,7,0,false,jump
1963,8920,0,606188.762,608531,-2342.238,true,7,0,false,jump
1964,8929,0,606638.546,611020,-4381.454,true,7,0,false,jump
1965,8939,0,607054.288,611020,-3965.712,true,7,0,false,jump
1966,8948,0,607469.897,611020,-3550.103,true,7,0,false,jump
1967,8958,0,607885.560,611020,-3134.440,true,7,0,false,jump
1968,8967,0,608332.833,611461,-3128.167,true,7,0,false,jump
1969,8977,0,608752.629,613509,-4756.371,true,7,0,false,jump
1970,8986,0,609168.268,613509,-4340.732,true,7,0,false,jump
1971,8996,0,609617.951,613950,-4332.049,true,7,0,false,jump
1972,9005,0,610033.587,613950,-3916.413,true,7,0,false,jump
1973,9014,0,610453.972,615621,-5167.028,true,7,0,false,jump
1974,9024,0,610906.065,616439,-5532.935,true,7,0,false,jump
1975,9033,0,611321.978,616439,-5117.022,true,7,0,false,jump
1976,9043,0,611737.588,616439,-4701.412,true,7,0,false,jump
1977,9053,0,612187.993,616880,-4692.007,true,7,0,false,jump
1978,9062,0,612607.751,618928,-6320.249,true,7,0,false,jump
1979,9071,0,613023.407,618928,-5904.593,true,7,0,false,jump
1980,9081,0,613439.102,618928,-5488.898,true,7,0,false,jump
1981,9090,0,613891.081,619369,-5477.919,true,7,0,false,jump
1982,9100,0,614306.740,619369,-5062.260,true,7,0,false,jump
1983,9109,0,614726.560,621417,-6690.440,true,7,0,false,jump
1984,9118,0,615180.945,621858,-6677.055,true,7,0,false,jump
1985,9128,0,615597.381,621858,-6260.619,true,7,0,false,jump
1986,9137,0,616013.816,621858,-5844.184,true,7,0,false,jump
1987,9147,0,616470.602,624347,-7876.398,true,7,0,false,jump
1988,9156,0,616886.385,624347,-7460.615,true,7,0,false,jump
1989,9166,0,617302.038,624347,-7044.962,true,7,0,false,jump
1990,9175,0,617757.129,624788,-7030.871,true,7,0,false,jump
1991,9185,0,618172.953,625464,-7291.047,true,7,0,false,jump
1992,9194,0,618592.767,626836,-8243.233,true,7,0,false,jump
1993,9203,0,619050.255,627277,-8226.745,true,7,0,false,jump
1994,9213,0,619465.969,627277,-7811.031,true,7,0,false,jump
1995,9222,0,619881.727,627277,-7395.273,true,7,0,false,jump
1996,9232,0,620301.681,629325,-9023.319,true,7,0,false,jump
1997,9241,0,620760.729,629766,-9005.271,true,7,0,false,jump
1998,9251,0,621176.446,629766,-8589.554,true,7,0,false,jump
1999,9260,0,621592.126,629766,-8173.874,true,7,0,false,jump
2000,9270,0,622049.476,630207,-8157.524,true,7,0,false,jump
2001,9279,0,622465.180,630207,-7741.820,true,7,0,false,jump
2002,9288,0,622880.863,630207,-7326.137,true,7,0,false,jump
2003,9298,0,623336.517,630648,-7311.483,true,7,0,false,jump
2004,9307,0,623752.173,630648,-6895.827,true,7,0,false,jump
2005,9317,0,624171.967,632696,-8524.033,true,7,0,false,jump
2006,9326,0,624630.017,633137,-8506.983,true,7,0,false,jump
2007,9336,0,625045.672,633137,-8091.328,true,7,0,false,jump
2008,9345,0,625461.360,633137,-7675.640,true,7,0,false,jump
2009,9355,0,625917.713,633578,-7660.287,true,7,0,false,jump
2010,9364,0,626337.554,635626,-9288.446,true,7,0,false,jump
2011,9373,0,626753.253,635626,-8872.747,true,7,0,false,jump
2012,9383,0,627168.903,635626,-8457.097,true,7,0,false,jump
2013,9392,0,627626.819,636067,-8440.181,true,7,0,false,jump
2014,9402,0,628046.612,638115,-10068.388,true,7,0,false,jump
2015,9411,0,628462.274,638115,-9652.726,true,7,0,false,jump
2016,9421,0,628922.581,638556,-9633.419,true,7,0,false,jump
2017,9430,0,629338.273,638556,-9217.727,true,7,0,false,jump
2018,9440,0,629754.705,638556,-8801.295,true,7,0,false,jump
2019,9449,0,630217.405,641045,-10827.595,true,7,0,false,jump
2020,9458,0,630633.221,641045,-10411.779,true,7,0,false,jump
2021,9468,0,631048.893,641045,-9996.107,true,7,0,false,jump
2022,9477,0,631509.887,641486,-9976.113,true,7,0,false,jump
2023,9487,0,631929.585,643534,-11604.415,true,7,0,false,jump
2024,9496,0,632345.226,643534,-11188.774,true,7,0,false,jump
2025,9506,0,632808.606,643975,-11166.394,true,7,0,false,jump
2026,9515,0,633224.309,643975,-10750.691,true,7,0,false,jump
2027,9525,0,633640.099,643975,-10334.901,true,7,0,false,jump
2028,9534,0,634059.863,646023,-11963.137,true,7,0,false,jump
2029,9543,0,634524.793,646464,-11939.207,true,7,0,false,jump
2030,9553,0,634941.247,646464,-11522.753,true,7,0,false,jump
2031,9562,0,635357.030,646464,-11106.970,true,7,0,false,jump
2032,9572,0,635824.342,648953,-13128.658,true,7,0,false,jump
2033,9582,0,636239.991,648953,-12713.009,true,7,0,false,jump
2034,9591,0,636655.712,648953,-12297.288,true,7,0,false,jump
2035,9600,0,637121.308,649394,-12272.692,true,7,0,false,jump
2036,9610,0,637536.980,649394,-11857.020,true,7,0,false,jump
2037,9619,0,651354.930,651442,-87.070,true,7,0,false,jump
2038,9629,0,651796.108,651883,-86.892,true,7,0,false,jump
2039,9638,0,652211.898,651883,328.898,true,7,0,false,jump
2040,9647,0,652628.436,651883,745.436,true,7,0,false,jump
2041,9657,0,653072.044,654372,-1299.956,true,7,0,false,jump
2042,9666,0,653487.737,654372,-884.263,true,7,0,false,jump
2043,9676,0,653903.411,654372,-468.589,true,7,0,false,jump
2044,9685,0,654319.193,654372,-52.807,true,7,0,false,jump
2045,9695,0,654760.301,654813,-52.699,true,7,0,false,jump
2046,9704,0,655180.164,656861,-1680.836,true,7,0,false,jump
2047,9714,0,655595.821,656861,-1265.179,true,7,0,false,jump
2048,9723,0,656039.354,657302,-1262.646,true,7,0,false,jump
2049,9732,0,656455.055,657302,-846.945,true,7,0,false,jump
2050,9742,0,656874.813,659350,-2475.187,true,7,0,false,jump
2051,9751,0,657320.764,659791,-2470.236,true,7,0,false,jump
2052,9761,0,657736.485,659791,-2054.515,true,7,0,false,jump
2053,9770,0,658153.276,659791,-1637.724,true,7,0,false,jump
2054,9780,0,658597.555,660232,-1634.445,true,7,0,false,jump
2055,9789,0,659014.023,660232,-1217.977,true,7,0,false,jump
2056,9799,0,659429.744,660232,-802.256,true,7,0,false,jump
2057,9808,0,659845.445,660232,-386.555,true,7,0,false,jump
2058,9818,0,660287.222,660673,-385.778,true,7,0,false,jump
2059,9827,0,660706.982,662721,-2014.018,true,7,0,false,jump
2060,9836,0,661122.814,662721,-1598.186,true,7,0,false,jump
2061,9847,0,661567.013,663162,-1594.987,true,7,0,false,jump
2062,9855,0,661982.778,663162,-1179.222,true,7,0,false,jump
2063,9865,0,662398.636,663162,-763.364,true,7,0,false,jump
2064,9874,0,662845.262,665651,-2805.738,true,7,0,false,jump
2065,9884,0,663266.946,665651,-2384.054,true,7,0,false,jump
2066,9893,0,663682.664,665651,-1968.336,true,7,0,false,jump
2067,9903,0,664127.602,666092,-1964.398,true,7,0,false,jump
2068,9912,0,664547.396,668140,-3592.604,true,7,0,false,jump
2069,9922,0,664963.157,668140,-3176.843,true,7,0,false,jump
2070,9931,0,665410.514,668581,-3170.486,true,7,0,false,jump
2071,9940,0,665826.563,668581,-2754.437,true,7,0,false,jump
2072,9950,0,666242.241,668581,-2338.759,true,7,0,false,jump
2073,9959,0,666662.016,670629,-3966.984,true,7,0,false,jump
2074,9969,0,667110.953,671070,-3959.047,true,7,0,false,jump
2075,9979,0,667526.593,671070,-3543.407,true,7,0,false,jump
2076,9988,0,667942.326,671070,-3127.674,true,7,0,false,jump
2077,9997,0,668393.679,673559,-5165.321,true,7,0,false,jump
2078,10007,0,668809.397,673559,-4749.603,true,7,0,false,jump
