frame,wall_ms,deck,smooth_display_samp,output_pos_mono,drift,smooth_ref_present,rebuild_count,nudge,nudge_events,is_paused,nudge_mode,display_speed
1917,6568,0,504849.616,513334,-8484.384,true,6,0,189,false,jump,1.000000
1918,6577,0,505266.257,513334,-8067.743,true,6,0,189,false,jump,1.000000
1919,6586,0,505686.491,515382,-9695.509,true,6,0,189,false,jump,1.000000
1920,6596,0,506146.885,515823,-9676.115,true,6,0,190,false,jump,1.000000
1921,6605,0,506562.592,515823,-9260.408,true,6,0,190,false,jump,1.000000
1922,6615,0,506978.438,515823,-8844.562,true,6,0,190,false,jump,1.000000
1923,6624,0,507437.129,516264,-8826.871,true,6,0,191,false,jump,1.000000
1924,6634,0,507856.917,518312,-10455.083,true,6,0,191,false,jump,1.000000
1925,6643,0,508272.633,518312,-10039.367,true,6,0,191,false,jump,1.000000
1926,6653,0,508688.366,518312,-9623.634,true,6,0,191,false,jump,1.000000
1927,6662,0,509148.615,518753,-9604.385,true,6,0,192,false,jump,1.000000
1928,6671,0,509568.457,520801,-11232.543,true,6,0,192,false,jump,1.000000
1929,6681,0,509984.382,520801,-10816.618,true,6,0,192,false,jump,1.000000
1930,6690,0,510447.017,521242,-10794.983,true,6,0,193,false,jump,1.000000
1931,6700,0,510862.991,521242,-10379.009,true,6,0,193,false,jump,1.000000
1932,6709,0,511278.664,521242,-9963.336,true,6,0,193,false,jump,1.000000
1933,6719,0,511743.688,523731,-11987.312,true,6,0,194,false,jump,1.000000
1934,6728,0,512159.535,523731,-11571.465,true,6,0,194,false,jump,1.000000
1935,6738,0,512575.416,523731,-11155.584,true,6,0,194,false,jump,1.000000
1936,6747,0,513038.729,524172,-11133.271,true,6,0,195,false,jump,1.000000
1937,6757,0,513458.512,526220,-12761.488,true,6,0,195,false,jump,1.000000
1938,6766,0,513874.483,526220,-12345.517,true,6,0,195,false,jump,1.000000
1939,6775,0,514290.516,526220,-11929.484,true,6,0,195,false,jump,1.000000
1940,6785,0,514755.376,526661,-11905.624,true,6,0,196,false,jump,1.000000
1941,6794,0,515171.144,526661,-11489.856,true,6,0,196,false,jump,1.000000
1942,6804,0,515586.979,526661,-11074.021,true,6,0,196,false,jump,1.000000
1943,6813,0,516050.132,527102,-11051.868,true,6,0,197,false,jump,1.000000
1944,6823,0,516466.040,527102,-10635.960,true,6,0,197,false,jump,1.000000
1945,6832,0,516881.972,527102,-10220.028,true,6,0,197,false,jump,1.000000
1946,6842,0,517347.510,529591,-12243.490,true,6,0,198,false,jump,1.000000
1947,6851,0,517763.302,529591,-11827.698,true,6,0,198,false,jump,1.000000
1948,6860,0,518179.143,529591,-11411.857,true,6,0,198,false,jump,1.000000
1949,6870,0,518642.970,530032,-11389.030,true,6,0,199,false,jump,1.000000
1950,6879,0,519059.494,530032,-10972.506,true,6,0,199,false,jump,1.000000
1951,6889,0,519479.360,532080,-12600.640,true,6,0,199,false,jump,1.000000
1952,6899,0,519945.565,532521,-12575.435,true,6,0,200,false,jump,1.000000
1953,6908,0,520361.285,532521,-12159.715,true,6,0,200,false,jump,1.000000
1954,6917,0,520776.970,532521,-11744.030,true,6,0,200,false,jump,1.000000
1955,6927,0,534583.099,534569,14.099,true,6,0,200,false,jump,1.000000
1956,6936,0,535024.072,535010,14.072,true,7,0,201,false,jump,1.000000
1957,6946,0,535439.847,535010,429.847,true,7,0,201,false,jump,1.000000
1958,6955,0,535855.734,535010,845.734,true,7,0,201,false,jump,1.000000
1959,6964,0,536295.046,535451,844.046,true,7,0,202,false,jump,1.000000
1960,6974,0,536715.601,537499,-783.399,true,7,0,202,false,jump,1.000000
1961,6983,0,537131.571,537499,-367.429,true,7,0,202,false,jump,1.000000
1962,6993,0,537573.309,537940,-366.691,true,7,0,203,false,jump,1.000000
1963,7002,0,537988.972,537940,48.972,true,7,0,203,false,jump,1.000000
1964,7012,0,538408.702,539988,-1579.298,true,7,0,203,false,jump,1.000000
1965,7021,0,538852.864,540429,-1576.136,true,7,0,204,false,jump,1.000000
1966,7031,0,539268.615,540429,-1160.385,true,7,0,204,false,jump,1.000000
1967,7040,0,539684.406,540429,-744.594,true,7,0,204,false,jump,1.000000
1968,7049,0,540126.897,540870,-743.103,true,7,0,205,false,jump,1.000000
1969,7059,0,540546.773,542918,-2371.227,true,7,0,205,false,jump,1.000000
1970,7068,0,540963.482,542918,-1954.518,true,7,0,205,false,jump,1.000000
1971,7078,0,541379.367,542918,-1538.633,true,7,0,205,false,jump,1.000000
1972,7087,0,541823.448,543359,-1535.552,true,7,0,206,false,jump,1.000000
1973,7097,0,542243.097,545407,-3163.903,true,7,0,206,false,jump,1.000000
1974,7106,0,542658.730,545407,-2748.270,true,7,0,206,false,jump,1.000000
1975,7116,0,543105.229,545848,-2742.771,true,7,0,207,false,jump,1.000000
1976,7125,0,543521.700,545848,-2326.300,true,7,0,207,false,jump,1.000000
1977,7135,0,543937.837,545848,-1910.163,true,7,0,207,false,jump,1.000000
1978,7144,0,544386.757,548337,-3950.243,true,7,0,208,false,jump,1.000000
1979,7153,0,544802.644,548337,-3534.356,true,7,0,208,false,jump,1.000000
1980,7163,0,545218.442,548337,-3118.558,true,7,0,208,false,jump,1.000000
1981,7172,0,545665.683,548778,-3112.317,true,7,0,209,false,jump,1.000000
1982,7182,0,546085.702,550826,-4740.298,true,7,0,209,false,jump,1.000000
1983,7191,0,546502.101,550826,-4323.899,true,7,0,209,false,jump,1.000000
1984,7201,0,546951.752,551267,-4315.248,true,7,0,210,false,jump,1.000000
1985,7210,0,547368.213,551267,-3898.787,true,7,0,210,false,jump,1.000000
1986,7220,0,547784.812,551267,-3482.188,true,7,0,210,false,jump,1.000000
1987,7229,0,548205.309,553315,-5109.691,true,7,0,210,false,jump,1.000000
1988,7239,0,548656.532,553756,-5099.468,true,7,0,211,false,jump,1.000000
1989,7248,0,549072.314,553756,-4683.686,true,7,0,211,false,jump,1.000000
1990,7257,0,549488.021,553756,-4267.979,true,7,0,211,false,jump,1.000000
1991,7267,0,549941.113,555976,-6034.887,true,7,0,212,false,jump,1.000000
1992,7276,0,550358.228,556245,-5886.772,true,7,0,212,false,jump,1.000000
1993,7286,0,550774.017,556245,-5470.983,true,7,0,212,false,jump,1.000000
1994,7296,0,551225.963,556686,-5460.037,true,7,0,213,false,jump,1.000000
1995,7305,0,551642.510,556686,-5043.490,true,7,0,213,false,jump,1.000000
1996,7314,0,552062.537,558734,-6671.463,true,7,0,213,false,jump,1.000000
1997,7324,0,552516.883,559175,-6658.117,true,7,0,214,false,jump,1.000000
1998,7333,0,552933.292,559175,-6241.708,true,7,0,214,false,jump,1.000000
1999,7343,0,553349.690,559175,-5825.310,true,7,0,214,false,jump,1.000000
2000,7352,0,553802.344,559616,-5813.656,true,7,0,215,false,jump,1.000000
2001,7362,0,554218.883,559616,-5397.117,true,7,0,215,false,jump,1.000000
2002,7371,0,554635.308,559616,-4980.692,true,7,0,215,false,jump,1.000000
2003,7380,0,555051.782,559616,-4564.218,true,7,0,215,false,jump,1.000000
2004,7390,0,555501.911,560057,-4555.089,true,7,0,216,false,jump,1.000000
2005,7399,0,555921.708,562105,-6183.292,true,7,0,216,false,jump,1.000000
2006,7409,0,556336.739,562105,-5768.261,true,7,0,216,false,jump,1.000000
2007,7418,0,556789.277,562546,-5756.723,true,7,0,217,false,jump,1.000000
2008,7428,0,557205.176,562546,-5340.824,true,7,0,217,false,jump,1.000000
2009,7437,0,557620.858,562546,-4925.142,true,7,0,217,false,jump,1.000000
2010,7447,0,558075.806,565035,-6959.194,true,7,0,218,false,jump,1.000000
2011,7456,0,558491.476,565035,-6543.524,true,7,0,218,false,jump,1.000000
2012,7465,0,558907.475,565035,-6127.525,true,7,0,218,false,jump,1.000000
2013,7475,0,559360.731,565476,-6115.269,true,7,0,219,false,jump,1.000000
2014,7484,0,559780.557,567524,-7743.443,true,7,0,219,false,jump,1.000000
2015,7494,0,560196.229,567524,-7327.771,true,7,0,219,false,jump,1.000000
2016,7503,0,560611.889,567524,-6912.111,true,7,0,219,false,jump,1.000000
2017,7513,0,561066.714,567965,-6898.286,true,7,0,220,false,jump,1.000000
2018,7522,0,561482.536,567965,-6482.464,true,7,0,220,false,jump,1.000000
2019,7532,0,561902.335,570013,-8110.665,true,7,0,220,false,jump,1.000000
2020,7541,0,562359.560,570454,-8094.440,true,7,0,221,false,jump,1.000000
2021,7550,0,562775.317,570454,-7678.683,true,7,0,221,false,jump,1.000000
2022,7561,0,563191.238,570454,-7262.762,true,7,0,221,false,jump,1.000000
2023,7569,0,563650.863,572943,-9292.137,true,7,0,222,false,jump,1.000000
2024,7579,0,564067.255,572943,-8875.745,true,7,0,222,false,jump,1.000000
2025,7588,0,564483.253,572943,-8459.747,true,7,0,222,false,jump,1.000000
2026,7598,0,564941.174,573384,-8442.826,true,7,0,223,false,jump,1.000000
2027,7607,0,565356.826,573384,-8027.174,true,7,0,223,false,jump,1.000000
2028,7617,0,565776.743,575432,-9655.257,true,7,0,223,false,jump,1.000000
2029,7626,0,566237.055,575873,-9635.945,true,7,0,224,false,jump,1.000000
2030,7636,0,566652.968,575873,-9220.032,true,7,0,224,false,jump,1.000000
2031,7645,0,567068.645,575873,-8804.355,true,7,0,224,false,jump,1.000000
2032,7654,0,567488.590,577921,-10432.410,true,7,0,224,false,jump,1.000000
2033,7664,0,567950.458,578362,-10411.542,true,7,0,225,false,jump,1.000000
2034,7673,0,568366.520,578362,-9995.480,true,7,0,225,false,jump,1.000000
2035,7683,0,568782.645,578362,-9579.355,true,7,0,225,false,jump,1.000000
2036,7693,0,569242.808,578803,-9560.192,true,7,0,226,false,jump,1.000000
2037,7702,0,569662.813,580851,-11188.187,true,7,0,226,false,jump,1.000000
2038,7711,0,570078.654,580851,-10772.346,true,7,0,226,false,jump,1.000000
2039,7721,0,570541.200,581292,-10750.800,true,7,0,227,false,jump,1.000000
2040,7730,0,570957.667,581292,-10334.333,true,7,0,227,false,jump,1.000000
2041,7739,0,571378.244,583340,-11961.756,true,7,0,227,false,jump,1.000000
2042,7749,0,571843.170,583781,-11937.830,true,7,0,228,false,jump,1.000000
2043,7758,0,572258.869,583781,-11522.131,true,7,0,228,false,jump,1.000000
2044,7768,0,572674.604,583781,-11106.396,true,7,0,228,false,jump,1.000000
2045,7777,0,573137.818,584222,-11084.182,true,7,0,229,false,jump,1.000000
2046,7787,0,573557.773,586270,-12712.227,true,7,0,229,false,jump,1.000000
2047,7796,0,573974.298,586270,-12295.702,true,7,0,229,false,jump,1.000000
2048,7806,0,574390.794,586270,-11879.206,true,7,0,229,false,jump,1.000000
2049,7815,0,574855.554,586711,-11855.446,true,7,0,230,false,jump,1.000000
2050,7825,0,588828.169,588759,69.169,true,7,0,230,false,jump,1.000000
2051,7834,0,589243.894,588759,484.894,true,7,0,230,false,jump,1.000000
2052,7843,0,589683.927,589200,483.927,true,7,0,231,false,jump,1.000000
2053,7853,0,590099.732,589200,899.732,true,7,0,231,false,jump,1.000000
2054,7862,0,590515.474,589200,1315.474,true,7,0,231,false,jump,1.000000
2055,7872,0,590953.845,589641,1312.845,true,7,0,232,false,jump,1.000000
2056,7881,0,591369.560,589641,1728.560,true,7,0,232,false,jump,1.000000
2057,7891,0,591785.223,589641,2144.223,true,7,0,232,false,jump,1.000000
2058,7900,0,592221.937,590082,2139.937,true,7,0,233,false,jump,1.000000
2059,7910,0,592641.658,592130,511.658,true,7,0,233,false,jump,1.000000
2060,7919,0,593057.375,592130,927.375,true,7,0,233,false,jump,1.000000
2061,7928,0,593496.521,592571,925.521,true,7,0,234,false,jump,1.000000
2062,7938,0,593912.192,592571,1341.192,true,7,0,234,false,jump,1.000000
2063,7947,0,594327.785,592571,1756.785,true,7,0,234,false,jump,1.000000
2064,7958,0,594747.720,594619,128.720,true,7,0,234,false,jump,1.000000
2065,7966,0,595188.465,595060,128.465,true,7,0,235,false,jump,1.000000
2066,7976,0,595604.444,595060,544.444,true,7,0,235,false,jump,1.000000
2067,7985,0,596020.493,595060,960.493,true,7,0,235,false,jump,1.000000
2068,7995,0,596463.671,597549,-1085.329,true,7,0,236,false,jump,1.000000
2069,8004,0,596880.062,597549,-668.938,true,7,0,236,false,jump,1.000000
2070,8014,0,597296.621,597549,-252.379,true,7,0,236,false,jump,1.000000
2071,8023,0,597738.130,597990,-251.870,true,7,0,237,false,jump,1.000000
2072,8032,0,598154.572,597990,164.572,true,7,0,237,false,jump,1.000000
2073,8042,0,598574.329,600038,-1463.671,true,7,0,237,false,jump,1.000000
2074,8051,0,599018.258,600479,-1460.742,true,7,0,238,false,jump,1.000000
2075,8061,0,599433.952,600479,-1045.048,true,7,0,238,false,jump,1.000000
2076,8070,0,599849.613,600479,-629.387,true,7,0,238,false,jump,1.000000
2077,8080,0,600295.970,602968,-2672.030,true,7,0,239,false,jump,1.000000
2078,8089,0,600711.678,602968,-2256.322,true,7,0,239,false,jump,1.000000
2079,8099,0,601127.316,602968,-1840.684,true,7,0,239,false,jump,1.000000
2080,8108,0,601542.973,602968,-1425.027,true,7,0,239,false,jump,1.000000
2081,8117,0,601986.825,603409,-1422.175,true,7,0,240,false,jump,1.000000
2082,8127,0,602406.605,605457,-3050.395,true,7,0,240,false,jump,1.000000
2083,8136,0,602822.306,605457,-2634.694,true,7,0,240,false,jump,1.000000
2084,8146,0,603268.577,605898,-2629.423,true,7,0,241,false,jump,1.000000
2085,8155,0,603684.271,605898,-2213.729,true,7,0,241,false,jump,1.000000
2086,8165,0,604104.389,607946,-3841.611,true,7,0,241,false,jump,1.000000
2087,8174,0,604553.075,608387,-3833.925,true,7,0,242,false,jump,1.000000
2088,8184,0,604968.790,608387,-3418.210,true,7,0,242,false,jump,1.000000
2089,8193,0,605384.480,608387,-3002.520,true,7,0,242,false,jump,1.000000
2090,8202,0,605831.486,608828,-2996.514,true,7,0,243,false,jump,1.000000
2091,8212,0,606251.375,610876,-4624.625,true,7,0,243,false,jump,1.000000
2092,8222,0,606667.108,610876,-4208.892,true,7,0,243,false,jump,1.000000
2093,8231,0,607116.527,611317,-4200.473,true,7,0,244,false,jump,1.000000
2094,8240,0,607532.181,611317,-3784.819,true,7,0,244,false,jump,1.000000
2095,8250,0,607951.992,613365,-5413.008,true,7,0,244,false,jump,1.000000
2096,8259,0,608367.674,613365,-4997.326,true,7,0,244,false,jump,1.000000
2097,8269,0,608818.670,613806,-4987.330,true,7,0,245,false,jump,1.000000
2098,8278,0,609234.330,613806,-4571.670,true,7,0,245,false,jump,1.000000
2099,8287,0,609650.057,613806,-4155.943,true,7,0,245,false,jump,1.000000
2100,8297,0,610103.466,616295,-6191.534,true,7,0,246,false,jump,1.000000
2101,8306,0,610519.258,616295,-5775.742,true,7,0,246,false,jump,1.000000
2102,8316,0,610934.970,616295,-5360.030,true,7,0,246,false,jump,1.000000
2103,8325,0,611386.693,616736,-5349.307,true,7,0,247,false,jump,1.000000
2104,8335,0,611807.302,618784,-6976.698,true,7,0,247,false,jump,1.000000
2105,8344,0,612223.736,618784,-6560.264,true,7,0,247,false,jump,1.000000
2106,8354,0,612677.860,619225,-6547.140,true,7,0,248,false,jump,1.000000
2107,8363,0,613094.434,619225,-6130.566,true,7,0,248,false,jump,1.000000
2108,8373,0,613510.886,619225,-5714.114,true,7,0,248,false,jump,1.000000
2109,8382,0,613963.318,619666,-5702.682,true,7,0,249,false,jump,1.000000
2110,8392,0,614379.722,619666,-5286.278,true,7,0,249,false,jump,1.000000
2111,8401,0,614796.164,619666,-4869.836,true,7,0,249,false,jump,1.000000
2112,8410,0,615212.611,619666,-4453.389,true,7,0,249,false,jump,1.000000
2113,8420,0,615666.617,622155,-6488.383,true,7,0,250,false,jump,1.000000
2114,8429,0,616083.032,622155,-6071.968,true,7,0,250,false,jump,1.000000
2115,8439,0,616498.989,622155,-5656.011,true,7,0,250,false,jump,1.000000
2116,8448,0,616951.303,622596,-5644.697,true,7,0,251,false,jump,1.000000
2117,8458,0,617367.009,622596,-5228.991,true,7,0,251,false,jump,1.000000
2118,8467,0,617786.763,624644,-6857.237,true,7,0,251,false,jump,1.000000
2119,8477,0,618241.481,625085,-6843.519,true,7,0,252,false,jump,1.000000
2120,8487,0,618657.241,625085,-6427.759,true,7,0,252,false,jump,1.000000
2121,8496,0,619073.338,625085,-6011.662,true,7,0,252,false,jump,1.000000
2122,8505,0,619530.462,627574,-8043.538,true,7,0,253,false,jump,1.000000
2123,8514,0,619946.312,627574,-7627.688,true,7,0,253,false,jump,1.000000
2124,8524,0,620362.802,627574,-7211.198,true,7,0,253,false,jump,1.000000
2125,8533,0,620818.228,628015,-7196.772,true,7,0,254,false,jump,1.000000
2126,8543,0,621234.651,628015,-6780.349,true,7,0,254,false,jump,1.000000
2127,8552,0,621654.627,630063,-8408.373,true,7,0,254,false,jump,1.000000
2128,8562,0,622070.694,630063,-7992.306,true,7,0,254,false,jump,1.000000
2129,8571,0,622527.680,630504,-7976.320,true,7,0,255,false,jump,1.000000
2130,8581,0,622943.483,630504,-7560.517,true,7,0,255,false,jump,1.000000
2131,8590,0,623363.368,632552,-9188.632,true,7,0,255,false,jump,1.000000
2132,8600,0,623822.749,632993,-9170.251,true,7,0,256,false,jump,1.000000
2133,8609,0,624238.581,632993,-8754.419,true,7,0,256,false,jump,1.000000
2134,8619,0,624654.424,632993,-8338.576,true,7,0,256,false,jump,1.000000
2135,8628,0,625112.105,633434,-8321.895,true,7,0,257,false,jump,1.000000
2136,8637,0,625532.666,635482,-9949.334,true,7,0,257,false,jump,1.000000
2137,8647,0,625948.466,635482,-9533.534,true,7,0,257,false,jump,1.000000
2138,8656,0,626408.536,635923,-9514.464,true,7,0,258,false,jump,1.000000
2139,8666,0,626824.958,635923,-9098.042,true,7,0,258,false,jump,1.000000
2140,8675,0,627244.663,637971,-10726.337,true,7,0,258,false,jump,1.000000
2141,8685,0,627661.743,637971,-10309.257,true,7,0,258,false,jump,1.000000
2142,8694,0,628123.366,638412,-10288.634,true,7,0,259,false,jump,1.000000
2143,8704,0,628539.114,638412,-9872.886,true,7,0,259,false,jump,1.000000
2144,8713,0,628955.533,638412,-9456.467,true,7,0,259,false,jump,1.000000
2145,8722,0,629419.544,640901,-11481.456,true,7,0,260,false,jump,1.000000
2146,8732,0,629835.977,640901,-11065.023,true,7,0,260,false,jump,1.000000
2147,8741,0,630252.510,640901,-10648.490,true,7,0,260,false,jump,1.000000
2148,8752,0,630714.809,641342,-10627.191,true,7,0,261,false,jump,1.000000
2149,8760,0,631134.532,643221,-12086.468,true,7,0,261,false,jump,1.000000
2150,8770,0,631551.385,643390,-11838.615,true,7,0,261,false,jump,1.000000
2151,8779,0,632016.064,643831,-11814.936,true,7,0,262,false,jump,1.000000
2152,8789,0,632432.563,643831,-11398.437,true,7,0,262,false,jump,1.000000
2153,8798,0,632847.520,643831,-10983.480,true,7,0,262,false,jump,1.000000
2154,8808,0,633314.584,646320,-13005.416,true,7,0,263,false,jump,1.000000
2155,8817,0,633730.350,646320,-12589.650,true,7,0,263,false,jump,1.000000
2156,8826,0,634146.895,646320,-12173.105,true,7,0,263,false,jump,1.000000
2157,8836,0,634562.669,646320,-11757.331,true,7,0,263,false,jump,1.000000
2158,8845,0,635028.111,647231,-12202.889,true,7,0,264,false,jump,1.000000
2159,8855,0,648870.423,648809,61.423,true,7,0,264,false,jump,1.000000
2160,8864,0,649286.041,648809,477.041,true,7,0,264,false,jump,1.000000
2161,8874,0,649726.089,649250,476.089,true,7,0,265,false,jump,1.000000
2162,8884,0,650141.663,649250,891.663,true,7,0,265,false,jump,1.000000
2163,8893,0,650561.401,651298,-736.599,true,7,0,265,false,jump,1.000000
2164,8902,0,651003.876,651739,-735.124,true,7,0,266,false,jump,1.000000
2165,8911,0,651419.499,651739,-319.501,true,7,0,266,false,jump,1.000000
2166,8921,0,651835.162,651739,96.162,true,7,0,266,false,jump,1.000000
2167,8930,0,652275.971,652180,95.971,true,7,0,267,false,jump,1.000000
2168,8940,0,652691.629,652180,511.629,true,7,0,267,false,jump,1.000000
2169,8949,0,653107.257,652180,927.257,true,7,0,267,false,jump,1.000000
2170,8959,0,653546.404,652621,925.404,true,7,0,268,false,jump,1.000000
2171,8968,0,653962.111,652621,1341.111,true,7,0,268,false,jump,1.000000
2172,8978,0,654381.857,654669,-287.143,true,7,0,268,false,jump,1.000000
2173,8987,0,654797.531,654669,128.531,true,7,0,268,false,jump,1.000000
2174,8997,0,655238.276,655110,128.276,true,7,0,269,false,jump,1.000000
2175,9006,0,655654.066,655110,544.066,true,7,0,269,false,jump,1.000000
2176,9016,0,656069.703,655110,959.703,true,7,0,269,false,jump,1.000000
2177,9025,0,656512.883,657599,-1086.117,true,7,0,270,false,jump,1.000000
2178,9034,0,656928.548,657599,-670.452,true,7,0,270,false,jump,1.000000
2179,9044,0,657344.178,657599,-254.822,true,7,0,270,false,jump,1.000000
2180,9053,0,657785.691,658040,-254.309,true,7,0,271,false,jump,1.000000
2181,9063,0,658205.865,660088,-1882.135,true,7,0,271,false,jump,1.000000
2182,9072,0,658621.795,660088,-1466.205,true,7,0,271,false,jump,1.000000
2183,9082,0,659065.729,660529,-1463.271,true,7,0,272,false,jump,1.000000
2184,9091,0,659481.422,660529,-1047.578,true,7,0,272,false,jump,1.000000
2185,9100,0,659897.101,660529,-631.899,true,7,0,272,false,jump,1.000000
2186,9110,0,660343.460,663017,-2673.540,true,7,0,273,false,jump,1.000000
2187,9119,0,660759.092,663017,-2257.908,true,7,0,273,false,jump,1.000000
2188,9129,0,661175.554,663017,-1841.446,true,7,0,273,false,jump,1.000000
2189,9138,0,661591.264,663017,-1425.736,true,7,0,273,false,jump,1.000000
2190,9148,0,662039.213,665506,-3466.787,true,7,0,274,false,jump,1.000000
2191,9157,0,662454.848,665506,-3051.152,true,7,0,274,false,jump,1.000000
2192,9167,0,662870.629,665506,-2635.371,true,7,0,274,false,jump,1.000000
2193,9176,0,663316.901,665947,-2630.099,true,7,0,275,false,jump,1.000000
2194,9185,0,663732.530,665947,-2214.470,true,7,0,275,false,jump,1.000000
2195,9195,0,664152.388,667995,-3842.612,true,7,0,275,false,jump,1.000000
2196,9204,0,664601.075,668436,-3834.925,true,7,0,276,false,jump,1.000000
2197,9214,0,665015.016,668436,-3420.984,true,7,0,276,false,jump,1.000000
2198,9223,0,665430.884,668436,-3005.116,true,7,0,276,false,jump,1.000000
2199,9233,0,665881.992,670925,-5043.008,true,7,0,277,false,jump,1.000000
2200,9242,0,666297.825,670925,-4627.175,true,7,0,277,false,jump,1.000000
2201,9252,0,666713.956,670925,-4211.044,true,8,0,277,false,jump,1.000000
2202,9261,0,667163.380,671366,-4202.620,true,8,0,278,false,jump,1.000000
2203,9270,0,667579.115,671366,-3786.885,true,8,0,278,false,jump,1.000000
2204,9280,0,667998.955,673414,-5415.045,true,8,0,278,false,jump,1.000000
2205,9289,0,668415.595,673414,-4998.405,true,8,0,278,false,jump,1.000000
2206,9299,0,668866.593,673855,-4988.407,true,8,0,279,false,jump,1.000000
2207,9308,0,669282.250,673855,-4572.750,true,8,0,279,false,jump,1.000000
2208,9318,0,669702.023,675903,-6200.977,true,8,0,279,false,jump,1.000000
2209,9327,0,670155.428,676344,-6188.572,true,8,0,280,false,jump,1.000000
2210,9337,0,670571.147,676344,-5772.853,true,8,0,280,false,jump,1.000000
2211,9346,0,670987.595,676344,-5356.405,true,8,0,280,false,jump,1.000000
2212,9356,0,671439.311,676785,-5345.689,true,8,0,281,false,jump,1.000000
2213,9365,0,671860.064,678833,-6972.936,true,8,0,281,false,jump,1.000000
2214,9374,0,672276.439,678833,-6556.561,true,8,0,281,false,jump,1.000000
2215,9384,0,672730.556,679274,-6543.444,true,8,0,282,false,jump,1.000000
2216,9393,0,673146.147,679274,-6127.853,true,8,0,282,false,jump,1.000000
2217,9403,0,673564.116,681322,-7757.884,true,8,0,282,false,jump,1.000000
2218,9413,0,673979.929,681322,-7342.071,true,8,0,282,false,jump,1.000000
2219,9422,0,674435.615,681763,-7327.385,true,8,0,283,false,jump,1.000000
2220,9431,0,674851.221,681763,-6911.779,true,8,0,283,false,jump,1.000000
2221,9441,0,675267.077,681763,-6495.923,true,8,0,283,false,jump,1.000000
2222,9450,0,675721.072,682204,-6482.928,true,8,0,284,false,jump,1.000000
2223,9459,0,676137.689,682204,-6066.311,true,8,0,284,false,jump,1.000000
2224,9469,0,676553.728,682204,-5650.272,true,8,0,284,false,jump,1.000000
2225,9478,0,677006.031,682645,-5638.969,true,8,0,285,false,jump,1.000000
2226,9488,0,677425.873,684693,-7267.127,true,8,0,285,false,jump,1.000000
2227,9497,0,677841.559,684693,-6851.441,true,8,0,285,false,jump,1.000000
2228,9507,0,678296.266,685134,-6837.734,true,8,0,286,false,jump,1.000000
2229,9516,0,678712.198,685134,-6421.802,true,8,0,286,false,jump,1.000000
2230,9526,0,679127.910,685134,-6006.090,true,8,0,286,false,jump,1.000000
2231,9535,0,679585.020,687623,-8037.980,true,8,0,287,false,jump,1.000000
2232,9545,0,680000.746,687623,-7622.254,true,8,0,287,false,jump,1.000000
2233,9554,0,680416.403,687623,-7206.597,true,8,0,287,false,jump,1.000000
2234,9563,0,680832.128,687623,-6790.872,true,8,0,287,false,jump,1.000000
2235,9573,0,681290.808,690112,-8821.192,true,8,0,288,false,jump,1.000000
2236,9582,0,681706.471,690112,-8405.529,true,8,0,288,false,jump,1.000000
2237,9592,0,682122.222,690112,-7989.778,true,8,0,288,false,jump,1.000000
2238,9601,0,682579.204,690553,-7973.796,true,8,0,289,false,jump,1.000000
2239,9611,0,682994.907,690553,-7558.093,true,8,0,289,false,jump,1.000000
2240,9620,0,683414.687,692601,-9186.313,true,8,0,289,false,jump,1.000000
2241,9629,0,683874.062,693042,-9167.938,true,8,0,290,false,jump,1.000000
2242,9639,0,684289.879,693042,-8752.121,true,8,0,290,false,jump,1.000000
2243,9648,0,684705.521,693042,-8336.479,true,8,0,290,false,jump,1.000000
2244,9658,0,685167.291,695531,-10363.709,true,8,0,291,false,jump,1.000000
2245,9667,0,685582.961,695531,-9948.039,true,8,0,291,false,jump,1.000000
2246,9677,0,685999.436,695531,-9531.564,true,8,0,291,false,jump,1.000000
2247,9686,0,686459.502,695972,-9512.498,true,8,0,292,false,jump,1.000000
2248,9696,0,686875.491,695972,-9096.509,true,8,0,292,false,jump,1.000000
2249,9705,0,687295.535,698020,-10724.465,true,8,0,292,false,jump,1.000000
2250,9715,0,687711.175,698020,-10308.825,true,8,0,292,false,jump,1.000000
2251,9724,0,688172.794,698461,-10288.206,true,8,0,293,false,jump,1.000000
2252,9733,0,688589.347,698461,-9871.653,true,8,0,293,false,jump,1.000000
2253,9743,0,689009.811,700509,-11499.189,true,8,0,293,false,jump,1.000000
2254,9752,0,689473.812,700950,-11476.188,true,8,0,294,false,jump,1.000000
2255,9762,0,689890.240,700950,-11059.760,true,8,0,294,false,jump,1.000000
2256,9771,0,690306.728,700950,-10643.272,true,8,0,294,false,jump,1.000000
2257,9781,0,690769.017,701391,-10621.983,true,8,0,295,false,jump,1.000000
2258,9790,0,691189.598,703439,-12249.402,true,8,0,295,false,jump,1.000000
2259,9800,0,691605.373,703439,-11833.627,true,8,0,295,false,jump,1.000000
2260,9810,0,692070.043,703880,-11809.957,true,8,0,296,false,jump,1.000000
2261,9819,0,692486.513,703880,-11393.487,true,8,0,296,false,jump,1.000000
2262,9828,0,692906.439,705928,-13021.561,true,8,0,296,false,jump,1.000000
2263,9837,0,693373.486,706369,-12995.514,true,8,0,297,false,jump,1.000000
2264,9847,0,693789.948,706369,-12579.052,true,8,0,297,false,jump,1.000000
2265,9856,0,694206.461,706369,-12162.539,true,8,0,297,false,jump,1.000000
2266,9866,0,694622.246,706369,-11746.754,true,8,0,297,false,jump,1.000000
